,text,id,retweets,replys,likes,author_id,source,lang,created_at,place_id
12,"pesquisa eleitoral para governo e presidente no RS tá um chorume. o ponto de sofia manzano é o que aquece o coração, pontuou pela primeira vez no RS",1537537355183177731,0,1,21,1381977804015816704,Twitter Web App,pt,2022-06-16 20:47:26+00:00,
13,"@phlimasi @Danielsmarconn Não acho que faça sentido essa falsa equivalência envie eles, mas de qualquer forma eu vou de Sofia Manzano no primeiro turno.",1537484008896217088,0,1,2,137819636,Twitter for Android,pt,2022-06-16 17:15:27+00:00,
14,"@renataloprete @RenanPeixoto_ Olá, @renataloprete
Como eleitor, gostaria muito de ver uma entrevista com a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537474044265648130,0,0,3,164070646,Twitter Web App,pt,2022-06-16 16:35:51+00:00,
15,"@priscillalleite Vcs conhecem Sofia Manzano 

@SofiaManzanoPCB",1537469053211656192,0,0,1,1197294747511066635,Twitter for Android,pt,2022-06-16 16:16:01+00:00,
16,"@BattleCossack @CavalcFa @pescador_jp @BrianMteleSUR Parece que votar na italiana Sofia Manzano, q nenhum trabalhor conhece,é bem mais viável pra mudar alguma coisa igual vcs fizeram revolução nos gov do Hitler. Coincidência os bolzominons dizem o mesmo viu projeto de gente! Danone privilegiado q a fome te alcance e vc vire gente",1537468497051123713,0,2,2,2395003038,Twitter Web App,pt,2022-06-16 16:13:49+00:00,
17,em tudo quanto é pesquisa a simone tebet tá empatada com a sofia manzano mas a imprensa finge que uma é candidata competitiva e a outra simplesmente não existe,1537419773797081089,4,0,32,3225903749,Twitter for Android,pt,2022-06-16 13:00:12+00:00,
18,"Povos Originários, uma luta anticapitalista: as urgentes demandas dos povos originários

O Canal do Jornal O Poder Popular realiza no próximo dia 17/06 (sexta), às 18 horas, um  programa muito especial, que reunirá a camarada Sofia Manzano, pré-candidata à presidência da + https://t.co/hXtsJbfJsY",1537415834209067015,11,1,38,963879263605854210,Twitter for Android,pt,2022-06-16 12:44:33+00:00,
19,"@CentralEleicoes Sofia Manzano com mais votos que o D'Ávila.
É fim do partido Ovo KKKKKK e o Nosso Lula ganhando do Miliciano no seu território.",1537401301243416576,0,0,28,1416127494479036418,Twitter for Android,pt,2022-06-16 11:46:48+00:00,
20,"@jonesmanoel_PCB @renataloprete @SofiaManzanoPCB Não entendi o paralelo entre Ciro, um coronelzão elitista com propostas demagógicas e discurso de ódio que só está beneficiando Bolsonaro, e Sofia Manzano cujas propostas são inteligentes e reais. Seria para Ciro passar vergonha de novo como passou no Flow?",1537357896442429440,0,0,0,1657599409,Twitter for Android,pt,2022-06-16 08:54:19+00:00,
21,simplesmente SOFIA MANZANO .,1537266994864586752,0,1,3,1531333178144735232,Twitter for iPhone,es,2022-06-16 02:53:07+00:00,
22,"@DukkuRevolucao Um debate entre Sofia Manzano e Ciranha ia ESTREMECER o Brasil, hein?",1537265416162230273,0,0,1,1514625544482086912,Twitter Web App,pt,2022-06-16 02:46:50+00:00,
23,"Vera Lúcia a)-https://t.co/wTu36eUQvY
b)https://t.co/g2ELMoi9Al
c)https://t.co/iFdUKI0tXk

Sofia Manzano-https://t.co/GNgoCCQH4d

Eymael-???",1537234635653910528,0,0,0,1446672626412396545,Twitter for Android,pt,2022-06-16 00:44:32+00:00,
24,"Bah, a Sofia Manzano a pessoa mais didática que eu já tive o prazer de ouvir na minha vida.",1537216431682633728,0,0,0,56745341,Twitter for Android,pt,2022-06-15 23:32:12+00:00,
25,"mostrei uma entrevista da sofia manzano pra minha mãe, acho que consegui um voto hein ksksksksk",1537213769192964097,0,0,0,1083034700229369859,Twitter for Android,pt,2022-06-15 23:21:37+00:00,
26,"Sofia Manzano pré candidata a Presidenta
Gabriel Colombou pré candidato governador
Jones Manoel pré candidato a governador Sergipe
Evento na Unicamp Movimento Poder Popular https://t.co/WDRNDZ9ZqW",1537209341966700546,0,0,0,1084430912870322176,Twitter for Android,pt,2022-06-15 23:04:01+00:00,
27,"Acordei hoje na felicidade pensando ""hmmm acho que amanhã vô ter feriado hein"", aí descobri que eu só tenho feriado quando a padaria não abrir, ou seja, nunca pq ela abre de segunda a segunda todos os meses todos os dias todos tudo, SOFIA MANZANO FAÇA ALGO",1537206778806554626,0,0,1,1202986669085003777,Twitter for Android,pt,2022-06-15 22:53:50+00:00,
28,"@LuizLeitao59 Empatados, André Janones (Avante) e Felipe D’ávila (Novo) estão com 1% cada. Os demais nomes testados não pontuaram. Mas de acordo com a pesquisa, José Maria Eymael (DC), Vera Lúcia (PSTU), Sofia Manzano (PCB), Leonardo Péricles (UP), Luciano Bivar (União Brasil) e Pablo Marçal",1537191408800522240,0,2,1,1247266269964967937,Twitter for Android,pt,2022-06-15 21:52:46+00:00,
29,"@jonesmanoel_PCB @renataloprete @SofiaManzanoPCB Queria muito conhecer a Sofia Manzano. Independente do voto, novas propostas e lideranças são sempre salutares.",1537149452162682882,0,0,6,75869003,Twitter for Android,pt,2022-06-15 19:06:02+00:00,
30,@jonesmanoel_PCB @renataloprete @SofiaManzanoPCB Foi excelente a entrevista com o Ciro. Sofia Manzano deveria ser ouvida também inclusive independente dos dois fujões que já deram cano.,1537146480846426115,0,0,14,954319990919921665,Twitter for Android,pt,2022-06-15 18:54:14+00:00,
31,"HOJE: 🗣️ Palestra com Sofia Manzano, Gabriel Colombo e Jones Manoel na Unicamp‼️

📆 Dia 15/06 às 19h00 no Auditório do IFGW! https://t.co/gvu42OAdfl",1537143318987038724,8,2,108,889628930436730881,Twitter for Android,pt,2022-06-15 18:41:40+00:00,
32,"@GloboNews @renataloprete @g1 Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140734792503301,0,0,2,164070646,Twitter Web App,pt,2022-06-15 18:31:24+00:00,
33,"@g1 @renataloprete @cirogomes Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140634481479681,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:31:00+00:00,
34,"@g1 @renataloprete @cirogomes Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140570346426369,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:30:45+00:00,
35,"@renataloprete Olá, @renataloprete 
Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140444194385922,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:30:15+00:00,
36,"@renataloprete Olá, @renataloprete 
Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140359070875651,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:29:54+00:00,
37,"@renataloprete Olá, @renataloprete 
Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140274023079938,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:29:34+00:00,
38,"@renataloprete @GloboNews Olá, @renataloprete 
Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140180032921601,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:29:12+00:00,
39,"@renataloprete @GloboNews Olá, @renataloprete
 
Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537140059287212035,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:28:43+00:00,
40,"@renataloprete Olá, @renataloprete 
Considero muito importante convidarem também a Sofia Manzano, pré-candidata à Presidência pelo PCB.
@SofiaManzanoPCB",1537139897324257280,0,0,0,164070646,Twitter Web App,pt,2022-06-15 18:28:04+00:00,
41,"HOJE: 🗣️ Palestra com Sofia Manzano, Gabriel Colombo e Jones Manoel na Unicamp‼️

📆 Dia 15/06 às 19h00 no Auditório do IFGW! 
@SofiaManzanoPCB
@colombopcb
@jonesmanoel_PCB https://t.co/1J0EGNSoep",1537136408862793728,2,0,40,55120579,Twitter for Android,pt,2022-06-15 18:14:13+00:00,
42,"@AgendaDoJair primeiro turno Sofia Manzano 21
segundo turno é outra história",1537119059287875585,0,0,0,870606913519722496,Twitter for Android,pt,2022-06-15 17:05:16+00:00,
43,"@vivifarias13 Infelizmente, não! Melhor programa é o da Sofia Manzano! Mas vou de Lula, pra acabar com esse governo bolsonarista já no 1º turno",1537117750010724353,0,0,0,1501964668767776768,Twitter for Android,pt,2022-06-15 17:00:04+00:00,
44,"A pré-candidatura de Sofia Manzano representa o poder popular.
Você pode dizer o mesmo do seu candidato? https://t.co/hYQRed2l8k",1537073154262286341,0,0,0,49702140,Twitter for Android,pt,2022-06-15 14:02:52+00:00,{'place_id': '6d5542f8d837770d'}
45,tudo bem. coloquem a sofia manzano e o leo pericles np lugar. https://t.co/htAy11hk55,1537056032438071296,0,0,3,1123508621990612993,Twitter for Android,pt,2022-06-15 12:54:49+00:00,
46,"Se continuar assim, votarei na Sofia Manzano do PCB no primeiro turno. E não tô nem aí pra discurso de necessidade de vitória em primeiro turno pra evitar golpe. 

Propor a revogação da Reforma Trabalhista é OBRIGAÇÃO de qualquer presidenciável de esquerda. 

Muito bola fora! https://t.co/aaumW3aCFE",1536914561265172480,0,0,1,1288107866725875712,Twitter for Android,pt,2022-06-15 03:32:40+00:00,
47,comprovado taylor swift vai votar sofia manzano 21,1536902573919174657,0,0,0,714266622702317568,Twitter for iPhone,pt,2022-06-15 02:45:02+00:00,
48,"@smentalcritica Um bom momento para divulgar o livro da Sofia Manzano e propor uma introdução à ""educação financeira"" com base nele",1536899977380773888,0,0,2,1464388513323962375,Twitter for Android,pt,2022-06-15 02:34:43+00:00,
49,"Pesquisa Brada PRESIDENTE região Alto Tietê em São Paulo divulgada hoje 14

🟣Lula PT 44,9%
🔵Bolsonaro PL 30,2%
🟡Ciro PDT 10,2%
🟠Tebet MDB 1,8%
🔵Marçal Pros 1,2%
🟢Janones Avan 0,9%
🟣Vera PSTU 0,9%
🔴Sofia Manzano PCB 0,5%
🟡Eymael DC 0,4%
🟤Bivar UB 0,4%
⚪B/N 6,8%
⚫NS 1%",1536897457287741440,22,2,167,1174777939096981506,Twitter for Android,pt,2022-06-15 02:24:42+00:00,
50,"@Thumbseinerd Elenco desse filme:
- Batman: Peter Jordan
- Coringa: Ciro Gomes 
- Pinguim: Moro
- Charada: Guedes 
- Arquivo Ricardito: Lula 
- Superman: Michel Temer
- Mulher Gato: Simone Tebet
- Arqueiro verde: Luciano Bivar
- Canário negro: Vera Lúcia
- Robin: Sofia Manzano
Grande elenco",1536868177715638272,1,1,5,2905933342,Twitter for Android,pt,2022-06-15 00:28:21+00:00,
51,"Participei da Ocupação Cultural do Poder Popular em São Carlos neste domingo (12/06), ao lado de Sofia Manzano e Jones Manoel, para discutir nossas propostas de pré-campanha bem como para afirmar a defesa intransigente do socialismo. 

🧶 https://t.co/0UNy4L9QJZ",1536824168720785408,11,1,73,1479458221266022408,Twitter for Android,pt,2022-06-14 21:33:29+00:00,
52,@ProfThiagoPCB @renataloprete @g1 @SofiaManzanoPCB @PCBpartidao @renataloprete vamo convidar a sofia manzano ai,1536816634664562689,0,0,1,1007075312033828864,Twitter Web App,es,2022-06-14 21:03:33+00:00,
53,porque não votar na Sofia Manzano?,1536807952224505859,0,0,1,1383067922445271043,Twitter for Android,pt,2022-06-14 20:29:02+00:00,
54,"@AnitterCirista Minha segunda opção no primeiro turno é Sofia Manzano, a terceira é Péricles. 

A quarta é nulo.",1536806464693719042,0,0,2,41239973,Twitter for Android,pt,2022-06-14 20:23:08+00:00,
55,Jones Manoel e Sofia Manzano amanhã na Unicamp!!!,1536750923959115777,0,1,1,1251740959693582336,Twitter Web App,pt,2022-06-14 16:42:26+00:00,
56,"@eumufina  @mariadeiracema @Lu_Pinheiro 

Primeiro turno eu vou de Sofia Manzano do PCB que me representa ~completamente~. 

Mas se 1) Lula der um 🐎 de pau à esquerda 2) Chegar com chance real de vitória no primeiro turno ou 3) algum evento bizarro ocorrer; eu mudo o voto. 🤭",1536739137096646657,0,3,2,158911844,Twitter Web App,pt,2022-06-14 15:55:36+00:00,
57,Tô entre votar no Leo Péricles ou na Sofia Manzano no 1° turno,1536719444470337536,0,0,1,1212939687377006592,Twitter for Android,pt,2022-06-14 14:37:21+00:00,
58,"Colombo recebe Sofia Manzano e Jones Manoel em Piracicaba 

Tivemos o prazer de receber a economista Sofia Manzano, que assume a tarefa de pré-candidata à Presidência, e o historiador Jones Manoel, pré-candidato ao governo do Pernambuco, neste sábado (11/06) em Piracicaba. 

🧶 https://t.co/VzrED0WCHe",1536703771925004288,24,2,163,1479458221266022408,Twitter for Android,pt,2022-06-14 13:35:04+00:00,
59,"@CSMBetoo @Mor4isAlexandre @bolsopetismo Não defendo lula não… só acho uma burrice e um mau caratismo comprar lula a bolsonaro… no mais, Sofia manzano no primeiro turno, lula no segundo ❤️",1536693898910769153,0,1,0,1134284310222127104,Twitter for iPhone,pt,2022-06-14 12:55:50+00:00,
60,"@iagol9 nem lula nos salva da treva da jornada de trabalho abusiva!

quer trabalhar só no verao? Sofia Manzano 2022.",1536683527726669825,0,1,0,1451513431941685249,Twitter Web App,pt,2022-06-14 12:14:37+00:00,
61,Pvr elegam a sofia manzano e diminuam minha carga horária por favor,1536662020803674114,0,0,1,4410388036,Twitter for Android,pt,2022-06-14 10:49:10+00:00,
62,sofia manzano reduza imediatamente a jornada de trabalho minhas costas tão gelada,1536657621448540173,0,0,1,1536444390117462027,Twitter for Android,pt,2022-06-14 10:31:41+00:00,
63,Sofia Manzano falou uma frase bem curtinha sobre embalagens que me fez ter essa reação: https://t.co/JxiPVyQNys,1536600177087234048,0,0,0,3626679077,Twitter for Android,pt,2022-06-14 06:43:25+00:00,
64,"SOFIA MANZANO, Pcbrasileiro, É O PARTIDAO GRACAS A DEUS 21 21 21!!!",1536540985651564545,0,0,0,1287637041543557125,Twitter for Android,pt,2022-06-14 02:48:13+00:00,
65,Meu pai... concordou com minha linha política (pelo menos em relação as criticas ao lula) e vai votar na sofia manzano (??????) Serio como a vida é maluca,1536525560117178368,0,1,6,4829966685,Twitter for Android,pt,2022-06-14 01:46:55+00:00,
66,Jovens comunistas com Sofia Manzano https://t.co/yQ6dHMzFny,1536498628218462209,5,0,41,85647830,WordPress.com,pt,2022-06-13 23:59:54+00:00,
67,"@renataloprete Renata, convide a pré-candidata à presidência Sofia Manzano ao podcast.  @SofiaManzanoPCB",1536498545766944770,0,0,1,2506490615,Twitter Web App,pt,2022-06-13 23:59:34+00:00,
68,@renataloprete qual dia vamos ver a Sofia Manzano sendo entrevistada?,1536490288155443200,0,0,1,1524774379695050752,Twitter Web App,es,2022-06-13 23:26:45+00:00,
69,e hoje uma conversa sobre política inocente no trem e eu já joguei a cartilha da Sofia Manzano hehe,1536484308701040640,0,0,0,2587767686,Twitter for Android,pt,2022-06-13 23:03:00+00:00,
70,"@coimbrasousa ""Vota em 1 e tira os 2!""

Que tal ""Tira os 2 votando em 1(a)""? Vote Sofia Manzano.",1536441209874485249,0,0,1,1234589435381063686,Twitter Web App,pt,2022-06-13 20:11:44+00:00,
71,"@RedeTV Para Sofia Manzano, PCB, 21: Porque nem Lula, nem Ciro, nem Bolsonaro? Discorra um pouco sobre os problemas de cada um. E porque à esquerda?. #EleicoesRedeTV",1536416144592097286,0,0,0,1352994445,Twitter Web App,pt,2022-06-13 18:32:08+00:00,
72,"@RedeTV Para Sofia Manzano, PCB, 21: Como é fazer uma campanha nacional para Presidência da República sem fundo partidário, em uma dita ""democracia"", onde quem tem dinheiro compra voto através de tempo de TV e manipulação da opinião Pública? #EleicoesRedeTV",1536415548111716352,0,0,0,1352994445,Twitter Web App,pt,2022-06-13 18:29:46+00:00,
73,"@RedeTV Para Sofia Manzano, PCB, 21: 5 Propostas para o Brasil como candidata Comunista à Presidência da República. #EleicoesRedeTV",1536413537228275714,0,0,0,1352994445,Twitter Web App,pt,2022-06-13 18:21:47+00:00,
74,"@viniciusduarte Se somar as intenções de voto do Ciro, Janones, Tebet, Pablo Marçal, Vera Lúcia, Eymael, Felipe D'Avila, Sofia Manzano, Bivar, Gal Santos Cruz, Leonardo Péricles mais brancos, nulos, não vai votar e indecisos dá 24%, pouco mais da metade da rejeição do Ciranha.",1536389047442190336,0,0,3,861418220,Twitter for Android,pt,2022-06-13 16:44:28+00:00,
75,"Tô dentro do Santa Cruz indo pra UERJ e uma moça acabou de citar a Sofia Manzano e a pauta da redução do horário de trabalho em um trio aqui

Fenomenal o alcance das nossas ideias, muito feliz mesmo",1536388251824668672,0,0,3,2611037268,Twitter for Android,pt,2022-06-13 16:41:18+00:00,
76,"@marcelopjs @cirogomes Na última pesquisa o Ciro, Janones, Tebet, Pablo Marçal, Vera Lúcia, Eymael, Felipe D'Avila, Sofia Manzano, Bivar, Gal Santos Cruz, Leonardo Péricles mais brancos, nulos, não vai votar e indecisos somavam 24%. Acho que não precisa de barragem, cabe tudo num balde.",1536379117939183622,1,0,21,861418220,Twitter for Android,pt,2022-06-13 16:05:00+00:00,
77,@renataloprete pergunta: vai chamar o Leo Péricles e a Sofia Manzano quando??,1536344290036572160,0,0,1,1427322982972674054,Twitter Web App,pt,2022-06-13 13:46:37+00:00,
78,@g1 @renataloprete @cirogomes chamem o Leo Péricles (@LeoPericlesUP) e a Sofia Manzano (@SofiaManzanoPCB) também!!,1536343804021600257,0,0,2,1427322982972674054,Twitter Web App,pt,2022-06-13 13:44:41+00:00,
79,"@TadeuBarcelo @cabecadanapared @davizinsemteco @jpscroll @memeinteligentx Lula socialista? Muito bom, tem noção legal das posições dos políticos, olha a Sofia manzano do PCB ou qualquer candidato do UP e vê se eles falam de picanha.",1536343128134799365,0,2,0,280192524,Twitter for iPhone,pt,2022-06-13 13:42:00+00:00,
80,"pessoal podem fazer campanha pra sofia manzano, periles, vera lucia e tudo mas na hora da urna é 13, tá?",1536336298029498369,0,0,2,56438065,Twitter for Android,pt,2022-06-13 13:14:51+00:00,
81,@renataloprete Cadê a Sofia Manzano??,1536329694278258695,0,0,1,1252350443432394752,Twitter for Android,pt,2022-06-13 12:48:37+00:00,
82,"@nanabarsih se tu quer um emprego de 30 horas semanais, vote Sofia Manzano!",1536326403167338497,0,0,1,1319334247321243655,Twitter Web App,pt,2022-06-13 12:35:32+00:00,
83,"@renataloprete 🔴 Exigimos que o G1 (@g1) convide imediatamente a camarada Sofia Manzano (@SofiaManzanoPCB), pré-candidata à Presidência pelo PCB (@PCBpartidao), para o podcast ‘O Assunto’, apresentado pela Renata Lo Prete (@renataloprete), com os pré-candidatos à Presidência. 🗣",1536317300453908491,0,0,3,1526387483814027269,Twitter for Android,pt,2022-06-13 11:59:22+00:00,
84,"@renataloprete Renata, tô querendo mandar perguntas pra Sofia Manzano do PCB, mas não sei q dia ela irá ao programa. Qdo será?",1536316679441072130,0,0,2,1494772517302636552,Twitter for Android,pt,2022-06-13 11:56:54+00:00,
85,"@g1 @renataloprete @cirogomes 🔴 Exigimos que o G1 (@g1) convide imediatamente a camarada Sofia Manzano (@SofiaManzanoPCB), pré-candidata à Presidência pelo PCB (@PCBpartidao), para o podcast ‘O Assunto’, apresentado pela Renata Lo Prete (@renataloprete), com os pré-candidatos à Presidência. 🗣",1536314199554637824,0,0,5,1526387483814027269,Twitter for Android,pt,2022-06-13 11:47:03+00:00,
86,@Encapet4d4 @CamaradaHidalgo @carapanarana Pois é. Lembrei aqui que outro dia ela tava toda feliz porque cresceu 100% nas pesquisas (foi de 1% pra 2%) e teve bem menos piadinhas que a Sofia Manzano propondo reduzir o turno de trabalho pra 6 horas (uma proposta perfeitamente sensata).,1536313549051645953,0,0,0,920956210291118080,Twitter for Android,pt,2022-06-13 11:44:28+00:00,
87,@renataloprete quando vocês vão chamar a pré candidata do pelo PCB Sofia Manzano?,1536303289704361984,0,0,0,1015002993157165056,Twitter for Android,pt,2022-06-13 11:03:42+00:00,
88,"Hoje, às 16h, a camarada Sofia Manzano (@SofiaManzanoPCB), pré-candidata à presidência, concederá entrevista à RedeTV! https://t.co/XmrKQT2Fms",1536297214175236096,1,0,8,1435741661817094144,Twitter for Android,pt,2022-06-13 10:39:33+00:00,
89,"@ujcbr @g1 @SofiaManzanoPCB @PCBpartidao @renataloprete Alô, @g1 , bora convidar a professora Sofia Manzano!!!",1536287337067560960,0,0,0,1184412514441932801,Twitter for Android,pt,2022-06-13 10:00:18+00:00,
90,@renataloprete Já marcaram com a Sofia Manzano?,1536189874344165382,0,0,10,3367968838,Twitter Web App,pt,2022-06-13 03:33:01+00:00,
91,"@EleicaoBr2022 A surpresa de geral, em outubro, quando souberem que a comunista Sofia Manzano vai ter mais votos que a ""gigante"" emedebista Simonte AGRO Tebet",1536169917321453571,0,0,13,1421305596096262152,Twitter Web App,pt,2022-06-13 02:13:43+00:00,
92,"essa é a importância de candidaturas comunistas na presidência

é Sofia Manzano dando voz a pautas comunistas https://t.co/BbkAN09Qut",1536159663464521734,0,0,1,1151971758486016001,Twitter for Android,pt,2022-06-13 01:32:58+00:00,
93,"Ciro é 2 em 1?

21 é a sigla do PCB, será que vem algo?

Seria apoio da Sofia Manzano?

Curioso pra saber o que vai rolar amanhã;.

#RompendoAPolarização",1536152773628252160,0,1,1,1529158763776819201,Twitter Web App,pt,2022-06-13 01:05:36+00:00,
94,@renataloprete Minha pergunta vai pra Sofia Manzano: Como será implementada a jornada de 30h semanais sem redução salarial?,1536152648289853442,0,0,13,1218197442350452736,Twitter Web App,pt,2022-06-13 01:05:06+00:00,
95,"@CentralEleicoes @g1 🔴 Exigimos que o G1 (@g1) convide imediatamente a camarada Sofia Manzano (@SofiaManzanoPCB), pré-candidata à Presidência pelo PCB (@PCBpartidao), para o podcast ‘O Assunto’, apresentado pela Renata Lo Prete (@renataloprete), com os pré-candidatos à Presidência. 🗣",1536147417313181696,0,0,2,1526387483814027269,Twitter for Android,pt,2022-06-13 00:44:19+00:00,
