,text,id,retweets,replys,likes,author_id,source,lang,created_at,place_id
12,Leonardo Pericles para presidente!,1.54730503343113e+18,0.0,0.0,0.0,235149037.0,Twitter for iPhone,es,2022-07-13 19:40:42+00:00,
13,"A maioria já sabe, mas é importante frisar. Só pra constar, essa é minha ordem de opções:
1°. Ciro
2°. Vera Lúcia
3°. Leonardo Péricles
4°. Sofia Manzano
5°. Simone Tebet https://t.co/y5TxzuUM3m",1.5472394524514222e+18,1.0,1.0,7.0,8.42098493506347e+17,Twitter for Android,pt,2022-07-13 15:20:06+00:00,
14,Leonardo Pericles sendo apresentado numa aula da Letras TÁ,1.5471721957089485e+18,0.0,0.0,5.0,375686456.0,Twitter for Android,pt,2022-07-13 10:52:51+00:00,{'place_id': '0fc2c4533414d000'}
15,cara com a porra de leonardo pericles fazendo um trabalho enorme de esquerda de verdade vem galera falar que vai votar em lula porque ele é solução????,1.5471553214785864e+18,0.0,0.0,0.0,2419020271.0,Twitter for Android,pt,2022-07-13 09:45:48+00:00,
16,@heldermaldonado @sindinfluencer Quem é Leonardo Péricles?,1.547047280049619e+18,0.0,1.0,0.0,142037608.0,Twitter for Android,pt,2022-07-13 02:36:28+00:00,
17,@heldermaldonado @sindinfluencer Simone Simaria e Leonardo e Pericles só pode ser show,1.5470385377232896e+18,0.0,0.0,1.0,43243905.0,Twitter for iPhone,pt,2022-07-13 02:01:44+00:00,
18,"Olá 👋 passando aqui para informar que a partir da semana que vem🙏os  pré -candidatos do partido UP Leonardo Pericles @UP80BA , Vera Lúcia do @pstu e Luís Inácio do @ptbrasil vão passar pelo blog respondendo nossas questões geográficas. Os outros candidatos estamos no aguardo. https://t.co/zi3WfwlZtt",1.5469620273731052e+18,0.0,0.0,4.0,419561707.0,Twitter Web App,pt,2022-07-12 20:57:43+00:00,
19,"@SamPancher Eu conheço gente que vai votar até no Leonardo Péricles e no Pablo Marçal, mas não sei de absolutamente nenhum eleitor do Janones. Tem coisa errada aí, não pode ser",1.5469235304781414e+18,0.0,1.0,1.0,1.0384567074904269e+18,Twitter for Android,pt,2022-07-12 18:24:44+00:00,
20,"Eu vou votar no Leonardo Péricles, segundo turno vou contra o fascista",1.5469186348067144e+18,0.0,0.0,0.0,1.4420926987819459e+18,Twitter for Android,pt,2022-07-12 18:05:17+00:00,
21,@heldermaldonado @sindinfluencer Leonardo Péricles parece uma tartaruga ninja cantando no Exaltasamba.,1.546886229106598e+18,0.0,0.0,1.0,43939706.0,Twitter for Android,pt,2022-07-12 15:56:31+00:00,
22,@bcpolitica Empatada (com o Leonardo Péricles),1.5468840697823396e+18,0.0,0.0,0.0,1.2563815462291087e+18,Twitter for Android,pt,2022-07-12 15:47:56+00:00,
23,"que lula e bolsonaro o que gente, vota no leonardo pericles",1.5468594462777057e+18,0.0,0.0,0.0,1.2551655174863176e+18,Twitter for iPhone,pt,2022-07-12 14:10:05+00:00,
24,@heldermaldonado @sindinfluencer Quem é Leonardo Péricles?,1.546857137703379e+18,0.0,1.0,0.0,564826161.0,Twitter for Android,pt,2022-07-12 14:00:55+00:00,
25,@heldermaldonado @sindinfluencer Quem é Leonardo Péricles?,1.546856293616558e+18,0.0,1.0,0.0,1.0822910298212639e+18,Twitter for Android,pt,2022-07-12 13:57:34+00:00,
26,"12/07 (10:33)
Pré-candidatas(os) à presidência que postaram no Insta sobre o que aconteceu no Rio:
Sofia Manzano
Simone Tebet
Leonardo Péricles
J* B* (Eu não concordo com a abordagem trazida por ele nem com o modo que aborda o tema mas pense… até o inominável falou sobre).",1.5468502323606405e+18,0.0,1.0,0.0,1.3997227271713628e+18,Twitter for iPhone,pt,2022-07-12 13:33:29+00:00,
27,@heldermaldonado @sindinfluencer Leonardo Péricles que reúne os fãs de sertanejo e pagode,1.5468458573619405e+18,25.0,2.0,1150.0,237919434.0,Twitter for Android,pt,2022-07-12 13:16:06+00:00,{'place_id': '68e019afec7d0ba5'}
28,"@sindinfluencer Na margem de erro, continua empatada com Leonardo Péricles",1.5468452857453036e+18,6.0,18.0,1530.0,128619303.0,Twitter Web App,pt,2022-07-12 13:13:49+00:00,
29,"Queria muito q o Leonardo Péricles se tornasse nossa presidente, mas tenho certeza de q graças a deus Lula será e infelizmente Alkimin será nosso vice... Torcer (só dá pra torcer e rezar mesmo) pro Lula não cair viu",1.5467236958252237e+18,0.0,0.0,0.0,190852309.0,Twitter Web App,pt,2022-07-12 05:10:40+00:00,
30,"É um simbolismo de pouco impacto, mas quanto mais presente na mente das pessoas melhor. 
Meu candidato ideal é o Leonardo Péricles 80 do partido União Popular, mas como a situação é crítica e o jogo político cruel, vamos de Lula 13 para uma vitória certa. https://t.co/qsIB5vyvZr",1.5466422677079572e+18,0.0,1.0,0.0,425894532.0,Twitter for Android,pt,2022-07-11 23:47:06+00:00,
31,"@piranhaISAV o meu é secreto pra algumas pessoas que me perguntarem, mas eu vou votar no leonardo péricles",1.5466250118296904e+18,0.0,0.0,1.0,8.037153537884488e+17,Twitter for Android,pt,2022-07-11 22:38:32+00:00,
32,leonardo pericles gostei de vc,1.5466157502988452e+18,0.0,1.0,0.0,1.2551655174863176e+18,Twitter for iPhone,pt,2022-07-11 22:01:44+00:00,
33,Leonardo Péricles ou Sofia Manzano?,1.5466135830810952e+18,0.0,1.0,0.0,1.4274111997596836e+18,Twitter for Android,pt,2022-07-11 21:53:07+00:00,
34,"@matewlucca @RubenSBritoCor1 @DinoLauro_ @Anitta @jisoolsen Sim, Leonardo Péricles do UP! Melhor escolha",1.5466095197232538e+18,0.0,1.0,0.0,1.1188245501149676e+18,Twitter for Android,pt,2022-07-11 21:36:58+00:00,
35,"pois eh... eu entendo 
queria votar no Leonardo Péricles 🥴
mas totalmente fora da realidade https://t.co/3ywvzvj4H4",1.5465953196091802e+18,0.0,0.0,0.0,885608989.0,Twitter for Android,pt,2022-07-11 20:40:33+00:00,
36,votem leonardo pericles e Sofia manzano.,1.5465938369605181e+18,0.0,0.0,0.0,1.2978180751700541e+18,Twitter Web App,pt,2022-07-11 20:34:39+00:00,
37,"Eu vou votar no Lula, mas sabendo que o Leonardo Péricles é o cara que me representa, o objetivo hoje e derrotar o bolsonarismo e ter alguém minimamente de esquerda no poder, mas falando de revolução, a UP e o Leonardo Péricles são os poucos que mostram espírito revolucionário.",1.546550925707268e+18,0.0,0.0,1.0,9.567325092151747e+17,Twitter for Android,pt,2022-07-11 17:44:08+00:00,
38,"Metade dos presidenciáveis se manifestou no Dia do Orgulho, contudo apenas Lula, Leonardo Péricles, Vera Lúcia e Sofia Manzano apresentam propostas efetivas.
#PortaliG 

https://t.co/REfubYaxhU",1.546478904864637e+18,0.0,0.0,1.0,14311308.0,TweetDeck,pt,2022-07-11 12:57:57+00:00,
39,"sem falar que não existe só o número 1, 3 e 7 na porra da urna né caralho. essa baboseira de “é oq tem pra hoje” ou de jogar voto fora é, não só reacionário, como também mata toda essa ânsia de luta por transformação. hj, pré candidatos como Leonardo Pericles Vieira tem meu voto.",1.5464684672341852e+18,0.0,0.0,0.0,1.4689055840030106e+18,Twitter for iPhone,pt,2022-07-11 12:16:29+00:00,
40,"@monark Já pensou em somente viver cara? Usa aqui para trabalhar esquece essas porras! Enfia sua opinião no cu e fodase quem aceita ou não algo que não defende. Divulga o Leonardo Pericles que não tem palanque para presidente. Pare de dar audiência aos mesmos, traga novidades.",1.5460872626933473e+18,0.0,0.0,0.0,475393915.0,Twitter for iPhone,pt,2022-07-10 11:01:42+00:00,
41,"#Sondaggi #Brasile #Presidenziali
Sondaggio di PoderData:

#Lula: 44%
Jair #Bolsonaro: 36% (+2)
Ciro #Gomes: 5% (-1)
André #Janones: 3% (+1) 
Simone #Tebet: 3% (+2) 
José Maria #Eymael: 0% (-1)
Leonardo #Péricles: 0%
Luciano #Bivar: 0% (-1)
Luiz",1.546079500466901e+18,1.0,1.0,2.0,1.3009162623699845e+18,Twitter,it,2022-07-10 10:30:52+00:00,
42,"fato, por isso vou votar leonardo péricles 80! https://t.co/khbmC68jdO",1.5459890709495972e+18,1.0,2.0,7.0,1.1871976295973888e+18,Twitter Web App,pt,2022-07-10 04:31:32+00:00,
43,Queria que a Globo desse destaque pro Leonardo Pericles da mesma forma que destacam a Simone Tebet,1.5459172670152376e+18,0.0,0.0,0.0,8.922097233275126e+17,Twitter for Android,pt,2022-07-09 23:46:12+00:00,
44,There is a connection between the progress of a society and progress in the arts. The age of Pericles was also the age of Phidias. The age of Lorenzo de Medici was also the age of Leonardo da Vinci. The age of Elizabeth was the age of Shakespeare.,1.5459085846592266e+18,0.0,0.0,0.0,133350723.0,Twitter for Android,en,2022-07-09 23:11:42+00:00,
45,"No Brasil não existe candidato comunista, existe um único candidato socialista que é o Leonardo Pericles e socialismo e comunismo são coisas totalmente diferente.",1.5458785799212605e+18,0.0,1.0,0.0,1.0106538954068746e+18,Twitter for iPhone,pt,2022-07-09 21:12:29+00:00,
46,@EleicaoBr2022 Leonardo Péricles??,1.545875797478703e+18,0.0,0.0,0.0,1276027807.0,Twitter for Android,es,2022-07-09 21:01:25+00:00,
47,Bora começar a prestar atenção no Leonardo Péricles tbm tá!?,1.5457730247203308e+18,0.0,0.0,0.0,1.2605024028321382e+18,Twitter for Android,pt,2022-07-09 14:13:02+00:00,
48,"Eu queria ver o Leonardo Péricles e a Sofia Manzano debatendo com os outros candidatos nesses debates que virão

É absurdo e injusto que eles sequer sejam considerados",1.5455903936721715e+18,0.0,0.0,0.0,7.787443366493798e+17,Twitter for Android,pt,2022-07-09 02:07:20+00:00,
49,Botei a live do Chavoso da USP com o Leonardo Péricles na tv e mãe parou pra prestar atenção em um momento 🙊,1.5455898836155146e+18,0.0,0.0,1.0,7.787443366493798e+17,Twitter for Android,pt,2022-07-09 02:05:18+00:00,
