,text,id,retweets,replys,likes,author_id,source,lang,created_at,place_id
10,"@simonetebetbr Simone Tebet,  meio neurônio basta para chegar a conclusão de que o cidadão armado, mesmo o mais franzino, é superior a qualquer um desarmado, mesmo que o desarmado seja o valentão do bairro. Arma é necessário, a partir do momento que 1 esteja armado.",1537630593009299465,0,1,0,806247777705611267,Twitter Web App,pt,2022-06-17 02:57:55+00:00,
11,"@Trom_Petista imagina alguém vir te perguntar em quem vc vai votar e vc responder: ""SIMONE TEBET"" KKKKKKKKKKKKKKKKK PQP",1537627530722693121,0,0,0,185045079,Twitter for iPhone,pt,2022-06-17 02:45:45+00:00,
12,"@edusouzalopes @simonetebetbr epassado para os Estados  e houve malversação do dinheiro público que ele tem que ser investigado por essa comissão"" 
 
Simone Tebet",1537626030629916672,0,0,0,1481748030638460931,Twitter for iPhone,pt,2022-06-17 02:39:48+00:00,
13,"@ArthurLira_ Vai faltar óleo diesel! Vcs querem ganhar uma eleição enganado os brasileiros, se Simone Tebet não vingar, Lula ganha no primeiro turno!",1537625697765687297,0,0,0,609836778,Twitter for Android,pt,2022-06-17 02:38:28+00:00,{'place_id': 'a4ddc3856053f7e1'}
14,@DaniMYGonzalez @Damadeferroofic E vai continuar atrás e será passado por Simone Tebet!,1537623853383487491,0,0,0,176593946,Twitter Web App,pt,2022-06-17 02:31:08+00:00,
15,"@rldigital @PCO29 Aliás,  quem é o candidato da burguesia (no caso os bancos, etc e os servidores públicos) é o Lula.
Simone Tebet palhaçada",1537623261391069189,0,0,0,1463404063895302145,Twitter for Android,pt,2022-06-17 02:28:47+00:00,
16,"@RevistaCrusoe HIPÓCRITA!
""Mulher vota em mulher"" é o slogan da Simone Tebet que em 2010 votou no Serra; em 2014 no Aécio; no Bolsonaro em 2018 e em 2016 votou a favor do golpe que depôs a Dilma.",1537620960026759170,0,0,0,1487904085,Twitter for iPhone,pt,2022-06-17 02:19:39+00:00,
17,@freire_roberto Apoio Simone Tebet,1537620869069127680,0,0,0,476912460,Twitter for Android,pt,2022-06-17 02:19:17+00:00,
18,@VEJA @casado_oficial Acho que Simone Tebet tá de saída.👍🏾 https://t.co/F22263Jp8B,1537620028211732480,0,0,1,1380656685728071684,Twitter for Android,pt,2022-06-17 02:15:56+00:00,
19,@priscillalleite Quem é simone tebet?,1537619237174386689,0,0,0,1025450474978336769,Twitter Web App,pt,2022-06-17 02:12:48+00:00,
20,"@Miltonneves Com certeza nem ele se lembra!
Será que ele vai apoiar o Bolsonaro?
Será que irá apoiar Simone Tebet?
Já não consegue apoiar João Dória!",1537617051904352257,0,0,0,1287084690961244162,Twitter for Android,pt,2022-06-17 02:04:07+00:00,
21,@priscillalleite Nem os familiares da Simone Tebet vão votar nela.,1537616510826557444,0,0,0,1414086103150235654,Twitter for Android,pt,2022-06-17 02:01:58+00:00,
22,@priscillalleite A Simone Tebet vai ser o Amoedo de 2022. Todos que votarão no inominável dirão que votaram na Tebet.,1537615218720837633,1,0,4,52564873,Twitter Web App,pt,2022-06-17 01:56:50+00:00,
23,"@VEJA @casado_oficial Parece que o projeto Lula tá fracassando. Vamos de Simone Tebet.
🤣🤣🤣🤣",1537615020707692544,0,0,0,1098085116088410112,Twitter for Android,pt,2022-06-17 01:56:03+00:00,
24,"@Gisele_MS2 @liete_xavier @cirogomes Ah sim, tem tudo a ver o PND do Ciro com o projeto e perfil da Simone Tebet, realmente você foca em projetos mesmo.",1537611090892410885,0,1,0,1306058277642436610,Twitter Web App,pt,2022-06-17 01:40:26+00:00,
25,@VEJA @casado_oficial 13 Simone Tebet e confirma fácil,1537610233362714629,0,0,0,1396976854649741312,Twitter for Android,pt,2022-06-17 01:37:01+00:00,
26,@RevistaCrusoe Estamos  juntas Simone  Tebet...e  São Paulo- SP.  Também !!!,1537609822522200064,0,0,0,1334292084149325824,Twitter for Android,pt,2022-06-17 01:35:23+00:00,
27,alguem me fala os podres da simone tebet pq eu n to achando mas sei q deve ter,1537609002179239941,0,1,0,1179716567157874689,Twitter for iPhone,pt,2022-06-17 01:32:08+00:00,
28,"Na novela das 9h da Globo, um dos personagens falou que ""lugar de mulher é onde ela quiser"". Simone Tebet falou exatamente a mesma frase em propaganda eleitoral. Teoria da conspiração ou propaganda da mídia para a Tebetuxa?",1537608278439493632,0,0,0,88517147,Twitter for iPhone,pt,2022-06-17 01:29:15+00:00,
29,"@joao_milanineto Simone Tebet é uma opção. É a esperança de um governo reformis, que vai reconstruir a economia e a institucionalidade. @simonetebetbr é uma alternativa e acho que Moro apóia. Abs!!
#SimonePresidente #SimoneSim #ElaSim",1537607964013514754,2,0,3,1429376634277203969,Twitter Web App,pt,2022-06-17 01:28:00+00:00,
30,Só Simone Tebet pode vencer o fanatismo dos extremistas lula e bolsonaro. https://t.co/7xZyHPPkNg,1537606627892895744,1,0,4,1415402078479044612,Twitter for Android,pt,2022-06-17 01:22:42+00:00,
31,Gostei muito da propaganda do MDB com a Simone Tebet.,1537604520515145730,0,0,0,1245170039264813056,Twitter for Android,pt,2022-06-17 01:14:19+00:00,
32,"@Gisele_MS2 @liete_xavier @cirogomes Ué, falei que faltou reformas estruturantes no governo dele. Minha questão desde o início é vc preferir Simone Tebet que apoiou o Bozo em 2018, apoiou em 2019 e 2020 até na pandemia, e só depois deslocou, porém ela é liberal e conservadora, isso é notório, e quer falar do Lula?",1537603208151015436,0,1,0,1306058277642436610,Twitter Web App,pt,2022-06-17 01:09:06+00:00,
33,O Centro democrático vai crescer e irá ganhar as eleições presidenciais em outubro chega de lula e bolsonaro o tempo político deles já passou agora é Simone tebet Presidente da República!!! https://t.co/foWkJPpfzN,1537602731388637185,1,0,3,1415402078479044612,Twitter for Android,pt,2022-06-17 01:07:13+00:00,
34,"Qual desses leva seu voto ?
1.Simone Tebet 
2.Ciro Gomes
3.Pablo Marçal
4.Janones",1537602481223618565,2,30,10,1499114381275238414,Twitter Web App,pt,2022-06-17 01:06:13+00:00,
35,"@Gisele_MS2 @liete_xavier @cirogomes Que fala o quê? Acabei de falar que ele FOI, ele concretamente FOI, não foi só papo furado, presidente por OITO anos, e você não demonstrou uma privatização, falou da Petrobrás de forma absolutamente errada, e os VOTOS concretos da Simone Tebet.",1537601701384953857,0,1,0,1306058277642436610,Twitter Web App,pt,2022-06-17 01:03:07+00:00,
36,@MDB_Nacional @simonetebetbr Simone Tebet irá derrotar as mentiras e os estelionatos eleitorais de Lula e Bolsonaro e devolverá a paz aos brasileiros e brasileiras.,1537601661392371712,2,0,3,1415402078479044612,Twitter for Android,pt,2022-06-17 01:02:57+00:00,
37,"acho que um dos melhores comerciais dos pré candidatos a presidência até agora é o da Simone Tebet. a única que dá ""vontade"" de ir buscar e conhecer sobre",1537601419821334528,0,1,1,1063274430699315200,Twitter for Android,pt,2022-06-17 01:02:00+00:00,
38,"@simonetebetbr ""Não é porque o recurso é Federal e foi repassado para os Estados  e houve malversação do dinheiro público que ele tem que ser investigado por essa comissão"" 
 
Simone Tebet
COPIA E COLA",1537600887824207874,0,0,0,1273394312420773888,Twitter for Android,pt,2022-06-17 00:59:53+00:00,
39,"@andre_assaf @Kennedy14053908 @politica_estilo Enquanto vocês discutem bandidos e seus votos em Lula e em Bolsonaro, nos queremos discutir o Brasil e a Simone Tebet .",1537600661432541186,0,1,2,49685585,Twitter for iPhone,pt,2022-06-17 00:58:59+00:00,
40,"gostei da Simone Tebet... mulher, professora... já tem meu apreço.",1537600401352151040,0,0,0,196792818,Twitter Web App,pt,2022-06-17 00:57:57+00:00,
41,"@VEJA @casado_oficial Vai que lá por 2036 a Simone Tebet alcança uns 5% das intenções de voto, né???",1537600158506094593,0,0,0,105254732,Twitter Web App,pt,2022-06-17 00:56:59+00:00,
42,@priscillalleite Eu não conheço Simone Tebet.,1537600155507208195,0,0,0,1475647321262153728,Twitter for Android,pt,2022-06-17 00:56:58+00:00,
43,@antoniofeldmann @simonetebetbr Um Quer voltar ao poder para afundar o Brasil de vez e reaparece os escândalos de corrupção e do outro um presidente da república que foi negacionista e sabotou as medidas de combate à pandemia @antoniofeldmann A Melhor via para o país chama-se Simone tebet,1537599533923938304,1,0,2,1415402078479044612,Twitter for Android,pt,2022-06-17 00:54:30+00:00,
44,"@Gisele_MS2 @liete_xavier @cirogomes Você fala que enaltece projeto, mas está se contradizendo. Se prefere projeto de Ciro, e prefere Simone Tebet ou qualquer um da chamada ""3ª via"", ex-apoiadores do Bolsonaro, ao Lula, está sendo contraditória, na vdd está sendo mais personalista do que nunca.",1537597434678870016,0,1,0,1306058277642436610,Twitter Web App,pt,2022-06-17 00:46:10+00:00,
45,@PSDBoficial @simonetebetbr Mas que é Simone Tebet? Que cagada de tirar o Dória ein...,1537597365602996226,0,0,0,70804138,Twitter for Android,pt,2022-06-17 00:45:53+00:00,
46,@antoniofeldmann Lula e Bolsonaro representam retrocesso para o Brasil são as duas faces do atraso @antoniofeldmann Simone tebet pode ser essa opção contra esses dois extremos #NemLulaNemBolsonaro #SimonePresidente #SimoneSim.,1537597201756606474,2,1,2,1415402078479044612,Twitter for Android,pt,2022-06-17 00:45:14+00:00,
47,"@Gisele_MS2 @liete_xavier @cirogomes Agora só ver a votação da Simone Tebet na reforma trabalhista, na reforma previdenciária, no Teto de gastos, e compara com TODA bancada do PT no Senado, e na Câmara se quiser, e vê quem é liberal. Vê o percentual de votos a favor do governo da Simone e compara com a do PT.",1537596929948979202,0,2,0,1306058277642436610,Twitter Web App,pt,2022-06-17 00:44:09+00:00,
48,"@AmorAbissal @LulaOficial Deus me livre. Se for Lula e Bolsonaro no segundo turno, serei forçado a apertar 13 com força. Se eu fosse vcs, desistia desse energúmeno e ia pra alguém com mais chances, tipo Ciro ou Simone Tebet. É menos improvável de vencerem Lula (apesar de ainda ser improvável).",1537596693180567555,0,2,0,1224218512475987969,Twitter for Android,pt,2022-06-17 00:43:13+00:00,
49,Simone Tebet é aquela que ajudou a promover um golpe contra uma presidenta honesta?,1537596223720415232,0,0,0,221537736,Twitter for iPhone,pt,2022-06-17 00:41:21+00:00,
50,minha avó disse que gosta da Simone Tebet,1537596053956198400,0,0,1,328763056,Twitter for iPhone,pt,2022-06-17 00:40:41+00:00,
51,propaganda eleitoral de simone tebet na tv minha mãe lança “não lava uma colher essa safada”,1537595954928525312,0,0,0,205979698,Twitter for iPhone,pt,2022-06-17 00:40:17+00:00,
52,Puta merda! Propaganda da Simone Tebet.,1537595818835951616,0,1,4,423647000,Twitter for Android,pt,2022-06-17 00:39:45+00:00,
53,@VEJA @casado_oficial Kkkkk kkkkk 😂 😂 😂 😂 😂  a Simone Tebet 😲 incomodando  kkkkk 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 Tá se achando kkkkk 😂 😂 😂 😂 😂 😂,1537594768015998978,0,0,0,87687344,Twitter for Android,pt,2022-06-17 00:35:34+00:00,
54,"@Gisele_MS2 @liete_xavier @cirogomes E enaltece o projeto da Simone Tebet, muito mais próximo do Bolsonaro do que do Ciro.  Parece que vota no personalismo mesmo, e quer pagar de inteligente.",1537594668082515969,0,2,0,1306058277642436610,Twitter Web App,pt,2022-06-17 00:35:10+00:00,
55,"@Gisele_MS2 @liete_xavier @cirogomes Ah sim, quem te representa é a Simone Tebet, que encarcou o dedo no 17 em 2018 e é liberal, que vai de encontro de forma radical ao PND do Ciro, bem coerente você!",1537594145581191168,0,0,0,1306058277642436610,Twitter Web App,pt,2022-06-17 00:33:06+00:00,
56,"É preciso desmilitarizar as eleições dentro das urnas. elegendo Simone Tebet, pois tanto Lula, Bolsonaro e Ciro têm simpatizantes das FFAA. https://t.co/gYxD0AgOnr",1537592960451088384,0,0,0,1269062191795392512,Twitter Web App,pt,2022-06-17 00:28:23+00:00,
57,"“Lugar de mulher é onde ela quiser!”
Simone Tebet",1537592601007620096,0,0,0,392377798,Twitter for iPad,pt,2022-06-17 00:26:57+00:00,
58,Simone Tebet: “A gente realmente começou a incomodar” https://t.co/QwU9bXWg2X &gt;SERÁ QUE CHEGA A 3% ?,1537591635856740352,0,0,0,166230161,Twitter Web App,pt,2022-06-17 00:23:07+00:00,
59,"Simone Tebet, é uma HIPÓCRITA, CRETINA e MAU CARÁTER...👇👇 https://t.co/SPznIHpOfy",1537591015028281348,0,0,0,2523518467,Twitter for iPhone,pt,2022-06-17 00:20:39+00:00,
60,A terceira via de Simone Tebet e a imagem que revela suas reais intenções https://t.co/oKcJhQPf8R,1537590916432928768,0,0,0,883777067619426304,Twitter Web App,pt,2022-06-17 00:20:16+00:00,
61,@simonetebetbr como seria a simone numa narração:la vem simone crescendo quebrando barreiras la vem ela derrotando tudo e a todos que nao acreditavam no seu potencial pra governa olha oque ela fez no segundo turno de virada em cima dos extremos é do brasil agora e simone simone tebet do brasil!,1537590859893329921,0,0,0,1243599719315750913,Twitter Web App,pt,2022-06-17 00:20:02+00:00,
62,https://t.co/jsWQ2GSxpb segundo turno e eu quero esta começo ouvindo o hino iconico que tocava todo domingo ao grande airton senna pra comemorar  a grande virada de simone tebet pode gravar este tt,1537589937100447746,1,0,0,1243599719315750913,Twitter Web App,pt,2022-06-17 00:16:22+00:00,
63,"Eu também...Muito medo.
Sou como o Zelensky que enfrenta um gigante mesmo sabendo que vai quebrar a cara.
Agora Simone Tebet está delirando...Mentalmente. https://t.co/7gR3qrHit6",1537589283112255488,0,0,0,536716300,Twitter Web App,pt,2022-06-17 00:13:46+00:00,
64,"@freire_roberto simene tebet pra mudar! fazer acontecer! o brasil precisa de vc agora e pra valar chegou a sua vez agora é simone tebet,brasil brasil brasil altos jigles da campanha rsrs valeu a intenção",1537589056640811008,0,0,0,1243599719315750913,Twitter Web App,pt,2022-06-17 00:12:52+00:00,
65,"@sudornelles Simone Tebet, 3ª de sua via, a não-rejeitada, a desconhecida, a mãe do agro, a queridinha do trimestre.",1537588959252910086,1,0,2,1481682677006802951,Twitter for Android,pt,2022-06-17 00:12:29+00:00,
66,@kralpAeF02 @priscillalleite Simone Tebet,1537588903334785024,0,1,0,861660871549956096,Twitter for iPhone,lt,2022-06-17 00:12:16+00:00,{'place_id': '23299615a880d29d'}
67,"@freire_roberto @23cidadania Momento de afirmar nosso apoio Simone Tebet, por um pais mais respeitoso e tolerante.",1537588490309074946,2,0,10,1536822644796006400,Twitter for Android,pt,2022-06-17 00:10:37+00:00,
68,"@simonetebetbr Precisamos de Simone para ajustar este pais. Sem sacrilégio, sem desrespeito com mais amor e paz. Deposito minha confiança em voce Simone Tebet",1537588165502201856,0,0,0,1536822644796006400,Twitter for Android,pt,2022-06-17 00:09:20+00:00,
69,@PSDBoficial @freire_roberto @simonetebetbr @simonetebetbr vamos juntos somar forças para mudar o jogo o povo nao pode escolher entre o pessimo e o pior queremos todos nós um pais diferente queremos simone tebet presidente,1537587752354451456,0,0,0,1243599719315750913,Twitter Web App,pt,2022-06-17 00:07:41+00:00,
70,@PSDBoficial @freire_roberto @simonetebetbr temos que mostrar pro povo propostas para melhorar a vida do povo de verdade nao uma coisa superficial e falsa como no caso dos extremos queremos que simone tebet nos mostre porque devemos depoisitar nossas esperaças de mudança nela e investir pesado na campanha de rua.tmj,1537587264712495105,0,0,0,1243599719315750913,Twitter Web App,pt,2022-06-17 00:05:45+00:00,
71,No #EmPauta  a  AGENDA da Simone Tebet.,1537587172739469312,0,3,6,134610796,Twitter for Android,pt,2022-06-17 00:05:23+00:00,
72,"@kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/218P9HBfmJ",1537585619538419722,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:59:13+00:00,
73,"@simonetebetbr É Simone Tebet, não entendi porque Jesus o Cristo, entrou no contexto. Será que estão achando que usar  o nome Dele dá voto.",1537584986916024321,1,0,5,1705128133,Twitter for Android,pt,2022-06-16 23:56:42+00:00,
74,"#EmPauta ""..o Brasil precisa voltar a ter paz"" (Tebet,Simone) @flaviaol acho que ela confundiu paz com ESTABILIDADE. Paz, no Brasil é muito relativo e na atual conjuntura...tá puxadíssimo!",1537584349771534336,0,0,1,82490380,Twitter Web App,pt,2022-06-16 23:54:10+00:00,
75,"@giraldirenato @kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/T7RjOwxfSG",1537584098868441092,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:53:10+00:00,
76,"@kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/hmBalyvP8k",1537583860736634883,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:52:13+00:00,
77,"@giraldirenato @kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/F8CjokJVhy",1537583594507485184,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:51:10+00:00,
78,"@kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/vUzvxQ59ui",1537583316152762368,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:50:04+00:00,
79,"@CentralEleicoes A massa não conhece Simone Tebet, vão vê-la na TV e perguntar: ""Quem é essa?""",1537583158513770499,0,1,0,389557160,Twitter for Android,pt,2022-06-16 23:49:26+00:00,
80,"@arthurmachadobr @kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/FJGxiJ0cPv",1537583116818255876,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:49:16+00:00,
81,@vacinadorjoao @ricardo_nunessp Ricardo Nunes jurou de pé junto que iria seguir o cronograma do Bruno Covas! Agora imagina Simone Tebet no governo federal!😱,1537583042034016256,0,0,1,1244673062798348288,Twitter Web App,pt,2022-06-16 23:48:58+00:00,
82,"@kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/5Fs7G95l6r",1537582876853579776,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:48:19+00:00,
83,"@niveakalmar Mostra Tebet perdendo para quem????
Vera Lúcia (PSTU) - 1,6%
Simone Tebet (MDB) - 1,4%
https://t.co/ANmtWTr1Ct",1537582711618973696,0,1,1,1085945771650936838,Twitter Web App,pt,2022-06-16 23:47:40+00:00,
84,"@giraldirenato @kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/6NQPqeIrjf",1537582703792427009,0,1,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:47:38+00:00,
85,"@giraldirenato @kimpaim Esse caso do assassinato na Amazônia, e a postura do ""BOÇALnero"" diante dos fatos, foi a pá de cal na reeleição. Vcs estão entregando o país de volta às mãos do LuLadrão. A única chance de evitar este desastre seria o ""Minto"" desistir e tentarmos um voto útil na Simone Tebet. https://t.co/NuPIa3OPI2",1537582475332882432,0,0,0,1510631357264928785,Twitter for Android,pt,2022-06-16 23:46:43+00:00,
86,@Jouberth19 EU VOTO EM SIMONE TEBET.  VIVA AS MULHERES 🌻👑,1537581465483022338,0,0,0,1509681709121421312,Twitter for Android,pt,2022-06-16 23:42:42+00:00,
87,@simonetebetbr estamos juntos simone tebet para fazer um brasil totalmente diferente,1537581029304811520,0,0,0,1243599719315750913,Twitter Web App,pt,2022-06-16 23:40:58+00:00,
88,"@simonetebetbr Simone Tebet, você estava na CPI do circo, juntamente com Omar Aziz, Renan Calheiros, Otto Alencar, Randolfe Rodrigues DPVAT e Humberto Costa, onde duas senhoras médicas foram tratadas criminosamente. O Brasil não merece que a senhora seja eleita a cargos públicos.",1537580960333631488,0,0,0,1255887358005837824,Twitter for Android,pt,2022-06-16 23:40:42+00:00,{'place_id': '97bcdfca1a2dca59'}
89,"@PSDBoficial @freire_roberto @simonetebetbr O partido que deu o golpe no próprio candidato eleito para disputar a presidência, bem fez o @jdoriajr se afastar . Qual a justificativa para isso? Simone Tebet pontua menos ainda nas pesquisas de intenções de voto",1537580548230631426,0,0,1,1306276149606182917,Twitter for iPhone,pt,2022-06-16 23:39:04+00:00,
90,"@DaniMYGonzalez @Damadeferroofic a simone tebet se inspirou ""naquela pantera mais sem graça"", lembram, aquela do meio. do seriado charles, angel, desculpem a franqueza. ☹️",1537580380685217792,0,0,0,1519979730128277504,Twitter Web App,pt,2022-06-16 23:38:24+00:00,
91,@KitoArantes Simone Tebet é uma mulher honrada e muito competente. O Brasil precisa mudar o rumo e principalmente com uma mulher que tem condições de fazer a mudança. Vamos ficar atentos mas ativos e atuantes. Abraços,1537580291325251584,0,1,1,49685585,Twitter for iPhone,pt,2022-06-16 23:38:02+00:00,
92,"KKK
Simone Tebet do Bozo
Sem chance nenhuma !!
kkkkk https://t.co/fM6Pe7A0aa",1537578584289824768,0,0,0,453178231,Twitter Web App,pt,2022-06-16 23:31:15+00:00,
93,@KitoArantes Estamos falando de Simone Tebet e não de Lula nem Bolsonaro ambos agentes de contaminação da corrupção e do populismo,1537578335462629378,0,2,2,49685585,Twitter for iPhone,pt,2022-06-16 23:30:16+00:00,
94,Vc Randolfe é um demagogo sem credibilidade cm o povo brasileiro.  Falei q vc Omar Aziz Simone tebet huberto costa Renan Calheiros e João doria não se elege mais nem como vereador nesse pais! E o Lula nen cm o STF e STE...JUNTOS o povo não é imbecil não... https://t.co/lHj15kULcs,1537578184979496961,0,0,0,1186389694378106881,Twitter for Android,pt,2022-06-16 23:29:40+00:00,{'place_id': '0bdb47219a1bda81'}
95,@VEJA @casado_oficial Simone Tebet tá completamente fora da caixinha https://t.co/BKqOOi8r5F,1537577879306911745,0,0,0,1277456010790256641,Twitter for Android,pt,2022-06-16 23:28:27+00:00,
96,@simonetebetbr Olha Simone tebet não tem como comparar Bolsonaro com Jesus Cristo porque Jesus Cristo mais assim como Cristo arrastava multidões o Bolsonaro faz o mesmo assim como Cristo era odiado o Bolsonaro também é assim como Cristo libertou a muitos Bolsonaro também nos libertou da esquer https://t.co/9Kbcy0u2DM,1537577470785888258,0,0,0,1491890089416351752,Twitter for Android,pt,2022-06-16 23:26:50+00:00,
97,"Simone Tebet (simonetebetbr)
Followers:319,100
Tweets - previous 7 days: 6
Total likes: 9,344
Total retweets: 482
#BrazilElections #Tebet2022",1537577022284767232,0,1,0,1391188503699107840,meu_app_twitter,en,2022-06-16 23:25:03+00:00,
98,"Simone Tebet - simonetebetbr
Seguidores:319.100
Publicações últimos 7dias: 6
Total de likes: 9.344
Total de retweets: 482
#Eleicoes2022 #Tebet2022",1537577013254443008,0,1,0,1390444095118708738,meu_app_twitter,pt,2022-06-16 23:25:01+00:00,
99,@priscillalleite Eu não conheço ninguém que conheça a Simone Tebet,1537576776968314884,0,0,0,1518683894861676545,Twitter for Android,pt,2022-06-16 23:24:05+00:00,
